BUSINESS_ID,BUSINESS_NAME,CITY,POSTAL_CODE,STATE,ADDRESS,REVIEW_COUNT,STARS,CATEGORIES
0C1Ux9EjTz7WHtmSHph0RA,Hampton Medical Clinic,Edmonton,T6M,AB,6274 - 199 St,7,3,"Doctors, Health & Medical, Family Practice"
b9KOyYWdQ8Xz8CrDdE4SOw,PolyEsther's Costume Boutique,Reno,89501,NV,655 S Virginia St,35,5,"Wigs, Arts & Crafts, Sewing & Alterations, Shopping, Fashion, Local Services, Costumes, Women's Clothing"
2YOLYLqNr-KOsPQVjTtYjQ,JOANN Fabrics and Crafts,Saint Petersburg,33710,FL,2500 66th St N,38,2,"Home & Garden, Art Supplies, Arts & Crafts, Shopping, Home Decor, Fabric Stores"
5TUFmLAo5f-pzjrVouM1ug,Nitpicking in NOLA,New Orleans,70170,LA,,6,5,"Lice Services, Health & Medical"
EYI8_RsZyfu8x6lYgvc-2w,ImmediaDent - Urgent Dental Care,Indianapolis,46250,IN,"6150 E 82nd St, Ste 100",22,2,"General Dentistry, Endodontists, Urgent Care, Dental Hygienists, Dentists, Health & Medical, Cosmetic Dentists, Periodontists"
O6bNAryoL-iNAehojA8mQw,One Hour Heating & Air Conditioning - Largo,Largo,33777,FL,"10840 76th Ct, Ste B",20,3,"Heating & Air Conditioning/HVAC, Home Services"
zQ3tnBABoypncWu5oW2bKA,Huddles Frozen Yogurt,Carmel,46032,IN,"110 W Main St, Ste 115",19,5,"Ice Cream & Frozen Yogurt, Food"
ARb-hdkQ7Qla0FKCo4SPcA,Rosemont Plaza,Bryn Mawr,19010,PA,1062 E Lancaster Ave,10,4,"Commercial Real Estate, Shopping, Apartments, Real Estate, Home Services"
GduRGjJmz2syYgaL83RInw,Visionworks,Tucson,85705,AZ,4631 N Oracle Rd,14,4,"Shopping, Optometrists, Eyewear & Opticians, Health & Medical"
6mCsrUp9Vl4iXMbOxWtVjA,Dosa Hut Indian Grill,Nashville,37211,TN,4047 Nolensville Pike,99,4,"Restaurants, Indian"
71U7MxQEhwitJOm4CQpRwQ,KELP Sushi Joint,Tampa,33629,FL,"3401 W Bay To Bay Blvd, Ste D",325,4,"Japanese, Sushi Bars, Food, Restaurants, Asian Fusion, Poke, Acai Bowls"
_KA2wtiimFOcGOPIFdcWzA,Urban Tan,Saint Louis,63109,MO,6508 Chippewa St,8,2,"Beauty & Spas, Tanning"
gx0VM1yytDYERwTXOkNC9Q,DND Plumbing,Land O Lakes,34637,FL,,7,5,"Home Services, Plumbing"
mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,Riverside,08075,NJ,"8 E Scott St, Ste 10",8,5,"American (New), Restaurants"
1gVkgLjul7xSIsJRCZHhmg,Straight Edge Barber Shop,Tucson,85711,AZ,5704 E Broadway Blvd,11,4,"Professional Services, Men's Hair Salons, Local Services, Barbers, Beauty & Spas, Hair Salons"
Mt1FB8hM4XTi3Tk4i0q5gQ,Nicola's Pizza,Lambertville,08530,NJ,8 N Franklin St,54,4,"Restaurants, Pizza, Salad"
O0k_pEr2UR6iEX2nv2Bbpg,Creve Coeur Golf Course,Creve Coeur,63141,MO,11400 Olde Cabin Rd,6,4,"Golf, Active Life"
3vTG6LQyr3obzfvrK1l1hA,7-Eleven,Sparks,89441,NV,15 Eagle Canyon Dr,12,2,"Food, Gas Stations, Service Stations, Convenience Stores, Automotive, Coffee & Tea, Gas Stations"
-AjSXsdPtBhWl0kY1-QsoA,Optilife Chiropractic,Tampa,33626,FL,8377 Gunn Hwy,30,5,"Chiropractors, Physical Therapy, Massage Therapy, Health & Medical"
_-SSObHzljeA11HAF0lIrQ,Hardee's,Tampa,33614,FL,4116 W Hillsborough Ave,27,3,"Restaurants, Fast Food, Burgers"
4mKAD2m2ek-z51ZPqL6-aw,Richard Kenneth Jewelers,Philadelphia,19103,PA,202 S 17th St,16,3,"Shopping, Jewelry, Watches, Antiques"
2DsplH_vy4GCcEnVpn0AbA,Cafe Olivia,Indianapolis,46204,IN,222 E Market St,34,5,"Sandwiches, Breakfast & Brunch, Food Stands, Italian, Restaurants"
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,St Petersburg,33710,FL,1462 66th St N,125,4,"Restaurants, Wine Bars, Italian, Food, Sandwiches, Nightlife, Breweries, Bars, Pizza"
Al72SF73U4_WBqY112IhUQ,Glow by Natalia Barlow,Tampa,33609,FL,,13,5,"Beauty & Spas, Estheticians, Makeup Artists, Hair Removal, Skin Care"
dDbLYwjs5KH_rWbIjXNdoA,Weinhardt Party Rentals,St Louis,63110,MO,5901 Elizabeth Ave,16,4,"Event Planning & Services, Party & Event Planning, Party Equipment Rentals"
A9R_S909r4-7rSy8dt0sQQ,SmartStyle,Green Valley,85614,AZ,"18680 S Nogalas Hwy, Located Inside Walmart #1411",8,4,"Beauty & Spas, Hair Salons, Hair Stylists"
fEt_J2Lx80kwBy6FYHaT9Q,Sweetwater Wetlands,Tucson,85750,AZ,2551 W Sweetwater Dr,16,5,"Hiking, Active Life"
ytFuMCUQXUSWuvpZMP1uEA,B&L Nails Spa,Tucson,85706,AZ,"2680 E Valencia Rd, Ste 120",31,3,"Waxing, Beauty & Spas, Nail Salons, Hair Removal"
wcpL6sD6jKsBO0tbdK2KEA,McDonald's,Fishers,46038,IN,8907 E 116th St,34,2,"Restaurants, Coffee & Tea, Fast Food, Burgers, Food"
k6NkyANDoAMSNpa9_VD8IQ,Rosa Mezcal,New Orleans,70130,LA,1814 Magazine St,76,4,"Restaurants, Mexican"
ZH-D4qbLggBSvwpF0zXrQQ,The Original Pancake House,Boise,83704,ID,5900 W Fariview Ave,155,4,"Breakfast & Brunch, Restaurants"
yX-eHIG--H3geTNWZ2Q6SA,Crush Gourmet Raspados,Tucson,85712,AZ,1712 N Santa Rosa Ave,5,5,"Shaved Ice, Food Stands, Restaurants, Street Vendors, Food Trucks, Food, Desserts"
zIDuAuwyaLmNwv4k18mbwA,India Palace,Indianapolis,46254,IN,4213 Lafayette Rd,167,4,"Indian, Restaurants, Pakistani, American (New)"
zQ62qOqUQScSb7ZCTLbpGg,Octopus Car Wash,Tucson,85710,AZ,7210 E 22nd St,90,2,"Automotive, Car Wash, Auto Detailing"
yQhu3LbnB2gQgrquHZ_S6Q,Saladworks,Newtown,18940,PA,2804 S Eagle Rd,42,3,"Soup, Salad, American (Traditional), Vegetarian, Sandwiches, American (New), Restaurants"
ZfWVso8VlT0VN14rxVHccQ,Candida's Pizza,Ambler,19002,PA,35 E Butler Ave,22,3,"Restaurants, Pizza, Fast Food"
yEiLR0LPcTVNTc0pQ3mQ5Q,J C Automotive Service,Saint Petersburg,33705,FL,6101 Dr Martin Luther King Jr St S,13,4,"Automotive, Wheel & Rim Repair, Tires, Auto Repair, Oil Change Stations"
ufscOQH8rFo4BHIHj0au3A,Kristi's Pet Grooming,Reno,89503,NV,3689 Kings Row,49,4,"Pets, Pet Stores, Pet Services, Pet Groomers"
0vx-NZf-1Pimrrfk1rVO6w,Mungenast Lexus of St Louis,Manchester,63011,MO,13700 Manchester Rd,37,3,"Car Dealers, Auto Repair, Local Flavor, Automotive"
iEDyJb1Hlouy3jkLX4Oocw,Cooper Medical Center,Camden,08102,NJ,"6th & Stevens, Ste vens",8,3,"Health & Medical, Hospitals, Medical Centers"
HQolH8hSvmK8mhZc0bYVRw,Global Appliance Parts,Philadelphia,19120,PA,141 W Fisher Ave,5,5,"Shopping, Home & Garden, Appliances"
fiL3n4FM8ET-Lcoy4Q_91A,Ristenpart Law,Reno,89501,NV,464 S Sierra St,6,5,"Criminal Defense Law, Professional Services, Lawyers, Personal Injury Law"
xvikNZvp7aIDcC2bxB7JWw,Textbook Brokers UNR,Reno,89503,NV,"935 N Virginia St, Ste A",44,4,"Shopping, Bookstores, Books, Mags, Music & Video"
q76T2h-U6oHcLhYQuz1Mcg,WMGK 102.9 FM,Bala Cynwyd,19004,PA,1 Bala Plz,11,2,"Radio Stations, Mass Media"
DtxrbAIsSMs4Qshm99AFAQ,Reno Tahoe Shuttle,Reno,89503,NV,,26,4,"Hotels & Travel, Airport Shuttles, Transportation"
L9gZiajtCvwr96vCVukNUA,Creative Beginnings Pre-School & Kindergarten,Tucson,85719,AZ,2690 N 1st Ave,23,1,"Local Services, Preschools, Education, Elementary Schools, Child Care & Day Care"
rTW2Og0Tg-OkLTvRwgYO9Q,Courtyard by Marriott Nashville Downtown,Nashville,37219,TN,170 4th Ave N,110,3,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels"
MbeCFyquZ9stzXSrrSXEgg,ACME Screening Room,Lambertville,08530,NJ,25 S Union St,6,4,"Arts & Entertainment, Performing Arts, Cinema"
CT4QA-J58P-e8KRKeWPrAw,The Ladies Room,Hatfield,19440,PA,309 Plz,13,3,"Wigs, Adult Entertainment, Fashion, Adult, Arts & Crafts, Lingerie, Costumes, Nightlife, Shopping"
Gki1ureeRKqlIkQ-AELDVg,Brugada,Nashville,37201,TN,204 Commerce St,49,4,"Restaurants, Nightlife, Dance Clubs, Falafel, Lounges, Hookah Bars, Bars, Mediterranean"
Y370KeuqfpmmH0RmRT4F3Q,Tire Choice Auto Service Centers,St. Charles,63301,MO,2185 Droste Rd,13,4,"Automotive, Wheel & Rim Repair, Body Shops, Oil Change Stations, Auto Repair, Tires"
L0-MS0MbQhEWAPLkjCqhpg,O'Shucks Seafood & Grill,Madeira Beach,33708,FL,"111 Boardwalk Pl W, Ste 203",29,4,"Tacos, Live/Raw Food, Mexican, Seafood, Burgers, Restaurants"
F9T3rX0JmXLZD3lLg4qVGw,Econo Lodge,Bellmawr,08031,NJ,301 S Black Horse Pk,11,4,"Event Planning & Services, Hotels, Hotels & Travel"
NNrrPQu98X95J0rWI8Fk2Q,Beauty Nails,Medford,08055,NJ,180 Rt 70 E,17,4,"Beauty & Spas, Nail Salons, Waxing, Hair Removal"
2qhuQ-tnonyLEQLw2cbvAg,Tim Hortons,Edmonton,T6V 1J6,AB,12852 167 Avenue NW,9,3,"Food, Coffee & Tea"
v2UmYZ1rPT48IroaD0xZAQ,reYOU massage,Philadelphia,19107,PA,1315 Walnut St,63,4,"Massage, Health & Medical, Beauty & Spas, Medical Spas"
v5nFmEgsJL8Cqk_9obH-QQ,International Medical Group,Indianapolis,46208,IN,2960 N Meridian St,129,1,"Travel Services, Financial Services, Insurance, Hotels & Travel"
NrL5xcCR9Zhy8kh5mHwvWw,Paige Simmons Salon,Nashville,37203,TN,3011 Poston Ave,7,5,"Makeup Artists, Hair Salons, Beauty & Spas"
OMzYjyFo4Z2NAwiHLd10Kw,Sunshine Swim School,Tucson,85710,AZ,8484 E Speedway Blvd,16,3,"Swimming Lessons/Schools, Active Life, Education, Specialty Schools, Fitness & Instruction"
LVJHr65jC1p8BlzFadwBuQ,Sherwood Nissan,Sherwood Park,T8H 2A2,AB,10 Broadway Boulevard,16,2,"Car Dealers, Auto Parts & Supplies, Tires, Auto Repair, Automotive"
sBWrhJI68m5YEjJw8vsEiA,John's Pass Waverunners,Madeira Beach,33708,FL,110 Johns Pass Boardwalk,19,4,"Jet Skis, Active Life, Boating"
Zj5PX3ZE4V6DB4XqP3HfcQ,Edible Arrangements,Clementon,08021,NJ,1259 Blackwood Clementon Rd,6,3,"Gift Shops, Flowers & Gifts, Food, Florists, Chocolatiers & Shops, Shopping, Specialty Food"
q2N2KLhAeD0c0p-ryI3uDg,HotBox Pizza,Brownsburg,46112,IN,124 E Northfield Dr,14,4,"Pizza, Food, Food Delivery Services, Salad, Restaurants, Gluten-Free"
53VjeehvqOIcE3fWNas7ow,Nailtek,Chalfont,18914,PA,439 W Butler Ave,10,3,"Day Spas, Cosmetics & Beauty Supply, Beauty & Spas, Shopping, Nail Salons"
6jomGWEI4ryImrWPguUQQQ,Santa Barbara Athletic Club,Santa Barbara,93101,CA,520 Castillo St,55,3,"Fitness & Instruction, Swimming Pools, Active Life, Recreation Centers, Gyms"
q4m9o8LDJRrdU1DcgcAm3w,Auntie Anne's,Clearwater,33761,FL,27001 US Highway 19 N,10,3,"Restaurants, Pretzels, Food, Bakeries"
TgKLEpvqg66KDZA6rVV56A,Audi Boise,Boise,83709,ID,8400 Franklin Rd,27,4,"Automotive, Used Car Dealers, Auto Repair, Car Dealers"
kMHZgooGdHN9099Ya0X4vA,La Quinta Inn by Wyndham Indianapolis East-Post Drive,Indianapolis,46219,IN,2349 Post Dr,42,2,"Hotels, Hotels & Travel, Event Planning & Services"
z7sp6u5JnNlq2ziu31EFvw,CVS Optical,Philadelphia,19147,PA,1405 South 10th St,35,3,"Shopping, Food, Health & Medical, Pharmacy, Convenience Stores, Drugstores"
Ed7RUOj9MTUf9U-Y73bYlw,Run Montecito-Summerland,Montecito,93108,CA,,8,3,Active Life
H2v510VQj7oyC30izAVPlQ,Windsong Charters & Boat Rentals,New Port Richey,34652,FL,5015 US Hwy 19,30,4,"Boat Charters, Active Life, Boat Tours, Boating, Event Planning & Services, Rafting/Kayaking, Fishing, Tours, Hotels & Travel"
voKcGki0lA5JETqKFwm6AA,Factotum Barber + Supply,New Orleans,70117,LA,902 Piety St,14,5,"Barbers, Men's Hair Salons, Hair Salons, Beauty & Spas"
JomDoQafikclSVVCPkWjnA,Cedar Park Cafe,Philadelphia,19143,PA,4914 Baltimore Ave,301,4,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian"
gI34hM-873fwF1XQ8hOaSg,Joe’s Pizza and Pasta,Godfrey,62035,IL,"5775 Godfrey Rd, Ste A",17,4,"Salad, Pizza, Restaurants, Italian"
EjzWyITI75CKSKb6RGCG_Q,Sonny's BBQ,Tampa,33615,FL,8106 W Hillsborough Avenue,11,3,"Barbeque, Restaurants, Event Planning & Services, Caterers"
JJhF7D1_KLwsmpb9srKXig,HouseMaster Home Inspections,Ambler,19002,PA,424 Marion Ave,6,5,"Home Services, Home Inspectors"
XrqPKqnqbDdWynmaYa0efg,Reno Collective Coworking,Reno,89509,NV,522 Lander St,5,5,"Real Estate Agents, Home Services, Local Services, Real Estate, Shared Office Spaces"
OB2RVcodqQ_mcJ8_3F2ELg,Porpoise Pub,Seminole,33772,FL,8701 Seminole Blvd,6,4,"Arts & Entertainment, Music Venues, Nightlife"
kJb4o8aZ_93iBMq-Hery1w,BRAKEmax,Tucson,85706,AZ,3206 E Valencia Rd,6,5,"Automotive, Auto Repair, Oil Change Stations, Tires"
1ddqdY_piKp-abaZ-bGRSA,Crescent City Steak House,New Orleans,70119,LA,1001 N Broad St,226,4,"Steakhouses, Restaurants"
fI8kWao4ejLDDGgWNxKiHw,Edible Arrangements,Nashville,37203,TN,2416 Elliston Pl,12,3,"Flowers & Gifts, Chocolatiers & Shops, Florists, Gift Shops, Specialty Food, Shopping, Food, Desserts"
clOOOBYvd1aUcFxA9uhFjQ,Tony Sopranos Pizza,Florence Township,08518,NJ,312 Broad St,21,3,"Pizza, Restaurants"
lCBLhf37pnkyZ-1MWNF3ag,Gandolfo's New York Deli,Tampa,33618,FL,12908 N Dale Mabry Hwy,23,3,"Delis, Restaurants"
fjvaxQ_-MpCk-e_Hy_9AZA,Board & Brush Greenwood,Greenwood,46142,IN,200 West Main St,6,5,"Art Classes, Education, Arts & Entertainment"
QjHGUvMNwb2NOidfcd1zLw,Oak Motors,Indianapolis,46227,IN,3931 S E St,9,2,"Car Dealers, Auto Repair, Automotive, Used Car Dealers"
KxSCZOc7jX_x1hrMz4DPTw,Kal Tire,Sherwood Park,T8H 0C1,AB,27 Strathmoor Drive,9,4,"Automotive, Auto Repair, Oil Change Stations, Tires"
0pMj5xUAecW9o1P35B0AMw,Wawa,Norristown,19403,PA,2544 W Main Street,8,4,"Food, Coffee & Tea, Gas Stations, Restaurants, Automotive, Sandwiches, Convenience Stores"
MVmJuns9ZD9QLGltc0Am8g,Triple R's Smokehouse,Mascoutah,62258,IL,1414 W Main St,8,5,"Restaurants, Barbeque"
fn_VkMsFVyLLx7ishLm1vQ,Aqua Terra Salon & Spa,Trinity,34655,FL,3128 Litle Rd,16,4,"Hair Salons, Massage, Hair Removal, Waxing, Beauty & Spas"
l7gFSHojInQCglAVbv2_FQ,Tony luke's,Glassboro,08028,NJ,222 Rowan Blvd,20,3,"Restaurants, Sandwiches, Cheesesteaks"
U68MljMliBJAekbTTYcCaA,Tile Source,Saint Louis,63144,MO,2605 S Hanley Rd,6,2,"Shopping, Building Supplies, Home Services"
RuBWR6CAgVi7iWR8LHUi6A,Lee House,Edmonton,T5H 2L9,AB,10704 97 Street NW,30,4,"Barbeque, Asian Fusion, Restaurants, Korean"
gl9APAes1BYYt_8UsDVsPg,Ted's Luncheonette,Largo,33770,FL,1201 Clearwater Largo Rd N,37,4,"Breakfast & Brunch, Restaurants"
0gKLY_mzf7ibYEZ28tWuXA,US Storage Centers,Brentwood,37027,TN,7102 Bakers Bridge Ave,9,4,"Self Storage, Local Services"
PT_24gEkVdGG6ZhYuX7gMg,Intuitive Readings and Meditation with Zev,Tucson,85716,AZ,Ft Lowell And Tucson Blvd,9,5,"Health & Medical, Professional Services, Life Coach, Arts & Entertainment, Counseling & Mental Health, Psychics, Supernatural Readings, Fitness & Instruction, Active Life, Meditation Centers, Psychic Mediums"
5EGhvgDt_E-JPl4EhQkOtg,Edgehill Cafe,Nashville,37211,TN,"6900 Lenox Village Blvd, Ste 15",7,4,"Coffee & Tea, Food, Restaurants, Internet Cafes, Breakfast & Brunch"
gyUBYwpUO_u0nqZdre4l1g,Shanghai Express,Marlton,08053,NJ,Church Rd & Hainespo,74,4,"Chinese, Restaurants"
QBOi5JU-ydZEPTJBm9hxaw,Wyoming Barber Shop,Saint Louis,63118,MO,3192 S Grand Blvd,42,4,"Beauty & Spas, Barbers"
VeIrgRMOK_0ZToziUd2kUA,Franceschi Park,Santa Barbara,93103,CA,1510 Mission Ridge Rd,26,5,"Parks, Active Life"
61oyIzeFjG977kMhMxVznw,Distler's Auto Repair,O Fallon,62269,IL,100 N Main St,5,4,"Towing, Automotive, Auto Parts & Supplies, Auto Repair"
4nWrhQu2z7SbcPmGP8TcAA,Go Auto Outlet West,Edmonton,T5S 1M9,AB,17860 102 Ave NW,24,2,"Car Dealers, Auto Repair, Automotive, Used Car Dealers"
wMyHVb54Ne9SNasa4kjOCg,Carnivore,St. Louis,63110,MO,5257 Shaw Ave,281,5,"Restaurants, Breakfast & Brunch, Steakhouses, Sandwiches"
lE9-FQdd_CJXszwT7YD3-Q,"Christopher J. Connolly, DMD, PA",Sewell,08080,NJ,379 Egg Harbor Rd,5,4,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"
0_bq30K9LWJP16wCrKUD5w,Barker Diamond Company,Nashville,37212,TN,"2200 21st Ave S, Ste 106",17,5,"Jewelry, Shopping, Watch Repair, Bridal, Local Services"
6cPVGUOVlHa6TwlgU08IXQ,Dr.Green,Edmonton,,AB,,7,2,"Landscaping, Professional Services, Home Services"
Jpjez35yrcPwCu5NZwYNlw,Jake's Place,Cherry Hill,08034,NJ,132 Bortons Mill Rd,13,5,"Active Life, Playgrounds"
tj9T7SUDD0SZZwq0LqKz4Q,Pecos Liquor Store,Wilmington,19809,DE,522 Philadelphia Pike,9,5,"Food, Beer, Wine & Spirits"
F6hASqb_Z5ASXz0-pZFlfA,Edible Arrangements,Philadelphia,19128,PA,"6153 Ridge Ave, Unit A",10,4,"Flowers & Gifts, Specialty Food, Shopping, Food, Florists, Gift Shops, Chocolatiers & Shops"
4FaYG9qKDpDyr68bKmaIEw,Capitol Cellars,Boise,83702,ID,110 S 5th St,176,4,"Restaurants, Bars, Wine Bars, American (Traditional), Nightlife, American (New), Wineries, Local Flavor, Coffee & Tea, Food, Breakfast & Brunch, Steakhouses, Arts & Entertainment"
qawLaB79bFiXEtFc5SEBkQ,Crowne Plaza Philadelphia - King of Prussia,King Of Prussia,19406,PA,260 Mall Blvd,64,3,"Hotels & Travel, Hotels, Event Planning & Services, Resorts, Venues & Event Spaces"
LvFmVnPSbi0lmgpcK_qw-Q,Foot Locker,Philadelphia,19102,PA,1519 Chestnut Street,12,2,"Fashion, Men's Clothing, Shopping, Shoe Stores, Sporting Goods, Sports Wear"
rqaIe-61HKlWaGYmVwlw8Q,Petite 4,Boise,83706,ID,4 N Latah St,121,5,"Food, Restaurants, French, Beer, Wine & Spirits"
mWv9wdM5OD7tiDzf3DkyXw,LA Fitness,Tucson,85743,AZ,5885 W Arizona Pavilions Dr,76,4,"Yoga, Gyms, Sports Clubs, Active Life, Trainers, Fitness & Instruction"
3L-cbPMvNbsG9vmOF5QHEQ,Idaho Center For Reproductive Medicine,Boise,83712,ID,"1000 E Park Blvd, Ste 110",13,4,"Fertility, Obstetricians & Gynecologists, Doctors, Health & Medical"
kq5Ghhh14r-eCxlVmlyd8w,The Coventry Deli,Philadelphia,19103,PA,2000 Market St,65,4,"Restaurants, Delis, Salad, Sandwiches"
yUcMPv-B9gCUUNT-GUiJbw,The flagpole Nola,New Orleans,70116,LA,2023 Esplanade Ave,30,5,"Shaved Ice, Juice Bars & Smoothies, Desserts, Coffee & Tea, Food"
MYoRNLb5chwjQe3c_k37Gg,Sean Thorntons Public House,Philadelphia,19134,PA,2401 E Allegheny Ave,6,4,"Food, Nightlife, Restaurants, Irish Pub, Bars, Irish, Pubs, Beer, Wine & Spirits, Event Planning & Services, Gastropubs, Caterers"
pP4q0Mym-qt20nRqTKbzhQ,Morton's The Steakhouse,Philadelphia,19102,PA,1411 Walnut St,149,4,"Steakhouses, Restaurants, Nightlife, Seafood, Bars, American (Traditional)"
3_y-iyx2kXmhdgVOZHvm4g,McCaffrey's Supermarket,Yardley,19067,PA,635 Heacock Rd,35,4,"Grocery, Food"
lPuL8YgBHLhwaVp8ubMOFw,Dekalb Produce,Blue Bell,19422,PA,1530 Dekalb Pike,16,5,"Farmers Market, Specialty Food, Food, Fruits & Veggies"
xLRBRbbFsKx0fDDbg_xZag,Arch Engraving,Saint Louis,63122,MO,219 S Kirkwood Rd,11,5,"Flowers & Gifts, Building Supplies, Gift Shops, Local Services, Engraving, Graphic Design, Trophy Shops, Shopping, Office Equipment, Jewelry, Home Services, Professional Services"
MC5pczUOBUN-0MtJAYk46Q,Cupcake Fairies,New Orleans,70119,LA,2511 Bayou Rd,20,5,"Event Planning & Services, Cupcakes, Desserts, Food, Caterers"
uPL28VrdCqBDkkJe1A_NTA,"American Freight Furniture, Mattress, Appliance",Goodlettsville,37072,TN,309 N Main St,11,3,"Mattresses, Furniture Stores, Shopping, Appliances, Home Decor, Home & Garden"
BkmVHg6HjHWMc0OFxcd6VQ,Hair By Audrey Johnson,Santa Barbara,93108,CA,,5,5,"Hair Stylists, Beauty & Spas, Hair Extensions, Hair Salons"
L7mbUPFMAfetY0fzuYtZ_g,Dunkin',Delran,08075,NJ,130 N. Chester Ave,7,3,"Restaurants, Donuts, Coffee & Tea, Food"
zyge4T5eSiPHq1-IaJb_Qg,Nancy Le Nails,Philadelphia,19150,PA,7419 Stenton Ave,10,2,"Nail Salons, Beauty & Spas"
7Ct4QuWaY63DkAOXqEiVGA,Hong Kong Chinese Restaurant,Glenolden,19036,PA,326 N Chester Pike,18,3,"Chinese, Restaurants"
B9oez-fvFRD76en7pEvhMA,Dress Up,Nashville,37212,TN,1704 21st Ave S,18,4,"Accessories, Women's Clothing, Fashion, Shopping, Jewelry"
wkW37gk-C6PVVn50ahL4tA,HomeGoods,St. Davids,19087,PA,550 E Lancaster Ave,17,3,"Shopping, Department Stores, Fashion"
Jb1MlURq6ItKZ244tyoirA,Jessie Sessions - Berkshire Hathaway Santa Barbara,Santa Barbara,93105,CA,3868 State St,19,5,"Real Estate Agents, Home Services, Real Estate, Real Estate Services"
8vtIB1e8HbMPwbzP7edk7g,"A Jackson Ecker, Inc",Pottstown,19464,PA,144 King St,18,4,"Plumbing, Home Services"
PkaxfjwdWKL02xkK2UGxNw,Aicha African Hair Braiding,Philadelphia,19120,PA,5707 N 5th St,20,4,"Beauty & Spas, Hair Salons, Cosmetics & Beauty Supply, Hair Stylists, Hair Extensions, Shopping"
Wc-c_hQK4vFCl9keeVTUZw,Felix's Restaurant & Oyster Bar,New Orleans,70124,LA,7400 Lakeshore Dr,255,4,"Restaurants, Cajun/Creole, Seafood, Southern"
uKFYm0R8Fuf3H2vihxEobA,Jiffy Lube,St. Petersburg,33710,FL,5763 Central Ave.,51,3,"Gas Stations, Auto Repair, Automotive, Oil Change Stations"
4uqRhXZTOzKF2ZhxbWzxfA,Ulta Beauty,Newark,19702,DE,2130 Fashion Center Blvd,11,4,"Shopping, Beauty & Spas, Cosmetics & Beauty Supply, Skin Care, Hair Salons"
YmldZ34wq5v1Y4yLclNQ5g,Sport Clips Haircuts of Exton,Exton,19341,PA,60 E Uwchlan Ave,11,4,"Men's Hair Salons, Hair Salons, Barbers, Beauty & Spas"
Uc97dMY2Ml9JG6uLjPQz2A,DeGrandis Automotive Center,Malvern,19355,PA,"185 Lancaster Ave, Ste 3",5,5,"Auto Repair, Automotive, Auto Detailing, Motorcycle Repair"
wzAGD9Pe7V7CIP2Npu3RFg,Keeble's Service,Warminster,18974,PA,580 Park Ave,7,5,"Auto Repair, Automotive"
DJdOxtjoSwQf9O_JPlanfQ,Gifted Hands Barber Shop,Tampa,33611,FL,5823 S Dale Mabry Hwy,6,5,"Barbers, Beauty & Spas"
rw0iJ3QmvKv5JxL20lbCUw,Esthetic Style,Tampa,33619,FL,9350 Bay Plaza Blvd,6,3,"Day Spas, Beauty & Spas"
c6xOzTbNqD-1g9PoxAh4DQ,The Wine Loft,Nashville,37203,TN,503 12th Ave S,36,3,"Tapas Bars, Music Venues, Restaurants, Arts & Entertainment, Wine Bars, Bars, Nightlife"
YhQAQhG1IkXJH7oLZMbM9w,Del Taco,Sparks,89431,NV,252 Los Altos Pkwy,60,2,"Restaurants, Fast Food, Mexican"
4krKemnM4UAcZ2oNarwNrw,Saks OFF 5TH,Lutz,33559,FL,"2416 Grand Cypress Dr, Ste 301",7,3,"Women's Clothing, Shopping, Outlet Stores, Men's Clothing, Fashion"
qMmEEvmRvcyJUD5SrKNCtA,King Ribs Bar-B-Q,Indianapolis,46254,IN,5610 Georgetown Rd,20,3,"Barbeque, Restaurants"
Ei0wJeADbNtwvA9CrvknJw,Cocco's Gelateria,Primos,19018,PA,550 S Oak Ave,37,5,"Coffee & Tea, Bakeries, Desserts, Food, Ice Cream & Frozen Yogurt"
16abiGP6ZPeXdz-aEDmQgw,Ann Bradford PhotoDesign,Tucson,85718,AZ,,6,5,"Event Photography, Photographers, Session Photography, Event Planning & Services, Professional Services"
TF4IyHKK05m5rXENCK94nA,More Than Old,Philadelphia,19106,PA,144 N 3rd St,6,4,"Home & Garden, Shopping, Furniture Stores, Antiques, Home Decor"
g_VAg9LXIiiV2WMnGQCxOA,Legacy Coins,Lutz,33548,FL,1628 Dale Mabry Hwy,5,5,"Pawn Shops, Shopping, Antiques, Jewelry, Gold Buyers, Watches"
ARKB7J0IVDbodnINMuIRXA,Sears Appliance and Hardware Store,Warrington,18976,PA,1661 Easton Rd,6,3,"Fashion, Outdoor Furniture Stores, Building Supplies, Appliances & Repair, Appliances, Shopping, Home Services, Home & Garden, Hardware Stores, Department Stores, Outlet Stores, Local Services"
qS4CaO_u_vMrTl31XJto1A,Szechuan Paramount Restaurant,Edmonton,T5E 4C2,AB,12901 97 Street NW,25,3,"Buffets, Restaurants, Chinese"
Unf5cncllS4V_CKQmp2V9Q,Advance Auto Parts,Largo,33778,FL,13015 Seminole Blvd,9,4,"Auto Parts & Supplies, Automotive"
x4A46frReno0Wg7ZwczHTA,ReJuv Medspa,Meridian,83642,ID,1631 S Wells Ave,16,4,"Hair Salons, Makeup Artists, Beauty & Spas, Bridal, Health & Medical, Medical Spas, Skin Care, Shopping, Day Spas"
